,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video
50,50,0.20880000000013155,348,-176.8,0.9898508337990908,3.5746092796325684,2,1,1
51,51,0.20880000000013155,348,-154.0,0.989652863632331,3.7283377647399902,4,1,1
52,52,0.2070000000001304,345,-173.6,0.9894549330596045,4.105264663696289,4,1,1
53,53,0.21240000000013382,354,-165.89999999999998,0.9892570420729926,3.5817737579345703,1,0,1
54,54,0.20880000000013155,348,-154.70000000000002,0.989059190664578,3.743849039077759,1,2,1
55,55,0.20880000000013155,348,-180.2,0.9888613788264451,3.873840808868408,1,0,1
56,56,0.20880000000013155,348,-193.60000000000002,0.9886636065506799,3.942533016204834,1,2,1
57,57,0.20880000000013155,348,-188.39999999999998,0.9884658738293698,3.4776992797851562,1,0,1
58,58,0.20880000000013155,348,-157.39999999999998,0.988268180654604,4.148240089416504,2,1,1
59,59,0.21060000000013268,351,-153.8,0.9880705270184731,3.5753962993621826,1,0,1
60,60,0.2070000000001304,345,-161.8,0.9878729129130694,3.835855484008789,2,1,1
61,61,0.21060000000013268,351,-137.1,0.9876753383304868,3.925175189971924,2,0,1
62,62,0.20880000000013155,348,-124.1,0.9874778032628208,4.075782775878906,4,1,1
63,63,0.21060000000013268,351,-136.7,0.9872803077021682,4.030364513397217,2,0,1
64,64,0.21060000000013268,351,-172.7,0.9870828516406278,4.107258319854736,1,0,0
65,65,0.2070000000001304,345,-157.9,0.9868854350702997,3.748500108718872,3,0,1
66,66,0.2070000000001304,345,-167.20000000000002,0.9866880579832856,4.28907585144043,1,0,1
67,67,0.2070000000001304,345,-172.1,0.986490720371689,3.8980512619018555,5,0,0
68,68,0.21060000000013268,351,-152.29999999999998,0.9862934222276146,4.113556861877441,1,2,1
69,69,0.2070000000001304,345,-141.20000000000002,0.9860961635431691,4.001540660858154,2,0,1
70,70,0.21240000000013382,354,-125.2,0.9858989443104604,4.036307334899902,1,2,1
71,71,0.20880000000013155,348,-159.60000000000002,0.9857017645215984,3.5752367973327637,2,1,1
72,72,0.20880000000013155,348,-137.20000000000002,0.9855046241686941,3.8174684047698975,3,1,1
73,73,0.2070000000001304,345,-132.8,0.9853075232438604,4.138674736022949,1,0,1
74,74,0.2070000000001304,345,-143.3,0.9851104617392117,3.695462226867676,4,1,1
75,75,0.20880000000013155,348,-216.0,0.9849134396468638,4.018343925476074,2,2,0
76,76,0.21419999999986317,357,-141.6,0.9847164569589345,3.6719727516174316,1,1,1
77,77,0.20879999999951337,348,-147.5,0.9845195136675428,4.371511459350586,0,1,1
78,78,0.21059999999950918,351,-134.2,0.9843226097648092,4.2230730056762695,1,2,1
79,79,0.20879999999951337,348,-154.7,0.9841257452428563,3.6375651359558105,0,2,1
80,80,0.20879999999951337,348,-192.0,0.9839289200938078,4.045964241027832,3,3,0
81,81,0.20879999999951337,348,-163.8,0.9837321343097891,3.5445141792297363,2,0,1
82,82,0.21239999999950498,354,-194.29999999999998,0.9835353878829272,3.9135446548461914,2,2,0
83,83,0.21059999999950918,351,-131.4,0.9833386808053506,4.1847944259643555,2,2,1
84,84,0.21059999999950918,351,-147.0,0.9831420130691896,3.954301357269287,1,1,1
85,85,0.20879999999951337,348,-153.0,0.9829453846665758,3.9253664016723633,0,1,1
86,86,0.20879999999951337,348,-155.5,0.9827487955896425,4.12848424911499,1,2,1
87,87,0.20699999999951757,345,-163.39999999999998,0.9825522458305246,3.983750820159912,1,0,1
88,88,0.21059999999950918,351,-166.5,0.9823557353813585,4.024043083190918,2,1,1
89,89,0.20879999999951337,348,-166.79999999999998,0.9821592642342822,4.148530006408691,5,2,1
90,90,0.20519999999952176,342,-138.6,0.9819628323814354,4.0179443359375,5,1,1
91,91,0.20699999999951757,345,-140.0,0.9817664398149591,3.947434186935425,0,1,1
92,92,0.20879999999951337,348,-162.20000000000002,0.9815700865269962,4.0823187828063965,2,1,1
93,93,0.20699999999951757,345,-153.1,0.9813737725096908,3.7592673301696777,2,1,1
94,94,0.20879999999951337,348,-117.5,0.9811774977551889,3.726869583129883,3,2,1
95,95,0.20699999999951757,345,-145.3,0.9809812622556379,3.9960808753967285,1,1,1
96,96,0.20699999999951757,345,-149.0,0.9807850660031867,3.9010050296783447,2,2,1
97,97,0.20879999999951337,348,-137.2,0.9805889089899861,4.183084487915039,5,1,1
98,98,0.20699999999951757,345,-150.5,0.9803927912081881,3.941067934036255,3,1,1
99,99,0.20879999999951337,348,-127.9,0.9801967126499465,3.8404541015625,2,1,1
100,100,0.20879999999951337,348,-156.39999999999998,0.9800006733074165,3.9363136291503906,0,1,1
101,101,0.20519999999952176,342,-163.7,0.979804673172755,4.0821661949157715,1,0,1
102,102,0.20699999999951757,345,-146.60000000000002,0.9796087122381205,3.869882822036743,3,2,1
103,103,0.20699999999951757,345,-152.39999999999998,0.9794127904956729,4.107692241668701,4,1,1
104,104,0.20699999999951757,345,-155.20000000000002,0.9792169079375738,3.978367805480957,1,1,1
105,105,0.20879999999951337,348,-132.8,0.9790210645559863,3.7065210342407227,3,0,1
106,106,0.21239999999950498,354,-119.9,0.978825260343075,4.088556289672852,2,2,1
107,107,0.20699999999951757,345,-145.29999999999998,0.9786294952910064,3.668018341064453,3,2,1
108,108,0.20699999999951757,345,-144.3,0.9784337693919483,4.060585975646973,1,1,1
109,109,0.20699999999951757,345,-183.7,0.9782380826380699,3.8752002716064453,3,1,1
110,110,0.20519999999952176,342,-146.20000000000002,0.9780424350215423,3.972188949584961,3,2,1
111,111,0.20699999999951757,345,-170.99999999999997,0.977846826534538,3.7929539680480957,2,1,0
112,112,0.20699999999951757,345,-162.9,0.9776512571692312,4.1436285972595215,0,0,1
113,113,0.20699999999951757,345,-166.09999999999997,0.9774557269177974,4.140597820281982,5,0,1
114,114,0.20699999999951757,345,-146.3,0.9772602357724138,4.512011528015137,2,2,1
115,115,0.21239999999950498,354,-155.4,0.9770647837252594,4.290748596191406,0,1,1
116,116,0.21239999999950498,354,-152.70000000000002,0.9768693707685143,3.385244846343994,7,1,1
117,117,0.20699999999951757,345,-131.5,0.9766739968943606,3.973097801208496,3,1,1
118,118,0.21239999999950498,354,-136.6,0.9764786620949818,4.097784042358398,2,0,1
119,119,0.20699999999951757,345,-153.3,0.9762833663625629,3.7259974479675293,4,2,1
120,120,0.20699999999951757,345,-161.49999999999997,0.9760881096892904,3.7304868698120117,2,2,1
121,121,0.20699999999951757,345,-147.9,0.9758928920673525,4.040751934051514,2,0,1
122,122,0.20699999999951757,345,-151.60000000000002,0.9756977134889391,4.01534366607666,2,0,1
123,123,0.20699999999951757,345,-150.4,0.9755025739462413,4.314284801483154,2,2,1
124,124,0.20699999999951757,345,-127.90000000000002,0.9753074734314521,4.155303955078125,0,0,1
125,125,0.21059999999950918,351,-132.2,0.9751124119367658,4.223726749420166,3,3,1
126,126,0.21059999999950918,351,-147.1,0.9749173894543784,3.342679738998413,3,2,1
127,127,0.20699999999951757,345,-189.20000000000002,0.9747224059764876,3.790855884552002,2,1,0
128,128,0.20879999999951337,348,-154.8,0.9745274614952923,4.381205081939697,0,3,1
129,129,0.20879999999951337,348,-126.39999999999999,0.9743325560029933,4.015445709228516,3,2,1
130,130,0.20879999999951337,348,-127.90000000000002,0.9741376894917927,3.894524335861206,2,0,1
131,131,0.20699999999951757,345,-135.3,0.9739428619538943,4.037442207336426,4,4,1
132,132,0.20699999999951757,345,-151.79999999999998,0.9737480733815036,3.360647678375244,2,1,1
133,133,0.20699999999951757,345,-150.9,0.9735533237668273,4.033902645111084,2,1,1
134,134,0.20699999999951757,345,-176.9,0.973358613102074,4.18251895904541,1,1,1
135,135,0.20879999999951337,348,-146.3,0.9731639413794536,3.724212884902954,2,0,1
136,136,0.20879999999951337,348,-138.9,0.9729693085911777,3.7851428985595703,2,2,1
137,137,0.20879999999951337,348,-153.0,0.9727747147294595,4.250674247741699,3,1,1
138,138,0.21059999999950918,351,-189.10000000000002,0.9725801597865137,4.178184509277344,2,1,0
139,139,0.20879999999951337,348,-154.3,0.9723856437545564,3.6782784461975098,2,0,1
140,140,0.20879999999951337,348,-179.50000000000003,0.9721911666258055,3.9518706798553467,2,1,0
141,141,0.20699999999951757,345,-156.49999999999997,0.9719967283924804,3.1705594062805176,0,0,1
142,142,0.20699999999951757,345,-159.89999999999998,0.971802329046802,4.351997375488281,0,1,1
143,143,0.20699999999951757,345,-153.1,0.9716079685809926,3.858241081237793,3,0,1
144,144,0.20699999999951757,345,-147.4,0.9714136469872765,3.7957589626312256,2,1,1
145,145,0.20699999999951757,345,-167.70000000000002,0.971219364257879,3.964576005935669,1,0,1
146,146,0.20699999999951757,345,-147.2,0.9710251203850274,3.872410774230957,1,0,1
147,147,0.20699999999951757,345,-167.2,0.9708309153609505,4.018936634063721,0,1,1
148,148,0.20879999999951337,348,-183.7,0.9706367491778782,4.01977014541626,1,1,0
149,149,0.20699999999951757,345,-156.39999999999998,0.9704426218280426,3.805574893951416,1,0,1
150,150,0.20699999999951757,345,-136.3,0.9702485333036771,4.0537590980529785,2,2,1
151,151,0.20699999999951757,345,-176.3,0.9700544835970164,4.259235858917236,2,2,1
152,152,0.20519999999952176,342,-155.1,0.9698604727002971,4.060908317565918,4,1,1
153,153,0.20879999999951337,348,-186.90000000000003,0.969666500605757,4.1047186851501465,1,2,0
154,154,0.20699999999951757,345,-131.10000000000002,0.9694725673056358,4.106253147125244,1,1,1
155,155,0.20699999999951757,345,-202.5,0.9692786727921747,3.6831843852996826,1,3,0
156,156,0.21059999999950918,351,-156.4,0.9690848170576163,4.243353366851807,3,4,1
157,157,0.20699999999951757,345,-170.5,0.9688910000942048,4.337810039520264,2,1,1
158,158,0.20699999999951757,345,-160.3,0.968697221894186,4.109662055969238,4,1,1
159,159,0.21059999999950918,351,-158.7,0.9685034824498071,4.386285781860352,0,1,1
160,160,0.20879999999951337,348,-140.0,0.9683097817533172,4.337190628051758,3,1,1
161,161,0.20699999999951757,345,-149.20000000000002,0.9681161197969665,3.487412929534912,3,2,1
162,162,0.20879999999951337,348,-163.50000000000003,0.9679224965730072,3.752936601638794,2,0,1
163,163,0.21059999999950918,351,-154.39999999999998,0.9677289120736926,3.7645387649536133,3,1,1
164,164,0.20879999999951337,348,-165.5,0.9675353662912779,4.0880656242370605,0,2,1
165,165,0.20879999999951337,348,-139.1,0.9673418592180196,3.870727777481079,4,1,1
166,166,0.20519999999952176,342,-135.60000000000002,0.9671483908461761,3.4652562141418457,1,1,1
167,167,0.20699999999951757,345,-181.60000000000002,0.9669549611680068,3.603118896484375,4,1,0
168,168,0.20879999999951337,348,-184.7,0.9667615701757732,3.8696274757385254,2,1,0
169,169,0.20699999999951757,345,-149.99999999999997,0.9665682178617381,3.6160454750061035,1,0,1
170,170,0.20699999999951757,345,-146.6,0.9663749042181657,4.36171293258667,1,0,1
171,171,0.20879999999951337,348,-142.9,0.9661816292373221,3.9706013202667236,1,0,1
172,172,0.20699999999951757,345,-139.39999999999998,0.9659883929114746,4.433587074279785,1,3,1
173,173,0.21059999999950918,351,-147.29999999999998,0.9657951952328924,3.2513184547424316,3,0,1
174,174,0.20879999999951337,348,-136.2,0.9656020361938458,4.289055824279785,3,1,1
175,175,0.20699999999951757,345,-151.6,0.965408915786607,4.001248836517334,1,1,1
176,176,0.20699999999951757,345,-172.89999999999998,0.9652158340034498,4.0746002197265625,4,2,1
177,177,0.20699999999951757,345,-137.3,0.9650227908366491,3.2103185653686523,0,0,1
178,178,0.20699999999951757,345,-181.59999999999997,0.9648297862784818,3.7207460403442383,1,2,1
179,179,0.20699999999951757,345,-157.10000000000002,0.9646368203212261,4.243122577667236,4,0,1
180,180,0.21059999999950918,351,-139.9,0.9644438929571619,4.0847015380859375,1,1,1
181,181,0.20879999999951337,348,-143.9,0.9642510041785706,3.949690103530884,1,2,1
182,182,0.20699999999951757,345,-139.1,0.9640581539777349,3.8956947326660156,2,1,1
183,183,0.20699999999951757,345,-180.2,0.9638653423469393,3.892280101776123,3,2,1
184,184,0.20699999999951757,345,-135.3,0.96367256927847,3.967315196990967,2,0,1
185,185,0.20699999999951757,345,-127.10000000000001,0.9634798347646143,3.925675868988037,2,1,1
186,186,0.20699999999951757,345,-149.8,0.9632871387976614,3.866323947906494,0,0,1
187,187,0.20699999999951757,345,-149.4,0.9630944813699018,4.4311628341674805,4,2,1
188,188,0.20699999999951757,345,-136.4,0.9629018624736279,3.9751627445220947,1,0,1
189,189,0.20879999999951337,348,-147.4,0.9627092821011332,3.7185754776000977,2,4,1
190,190,0.20699999999951757,345,-161.5,0.9625167402447129,4.262922286987305,1,1,1
191,191,0.21059999999950918,351,-113.6,0.962324236896664,3.8819587230682373,2,2,1
192,192,0.20879999999951337,348,-139.20000000000002,0.9621317720492847,4.0268073081970215,3,0,1
193,193,0.20879999999951337,348,-179.6,0.9619393456948748,3.8552823066711426,0,1,1
194,194,0.21059999999950918,351,-143.20000000000002,0.9617469578257358,3.997659921646118,3,1,1
195,195,0.20699999999951757,345,-123.9,0.9615546084341707,3.5562376976013184,1,1,1
196,196,0.20699999999951757,345,-177.6,0.9613622975124839,4.043525695800781,2,2,0
197,197,0.21059999999950918,351,-118.9,0.9611700250529814,4.037676811218262,6,0,1
198,198,0.21059999999950918,351,-178.9,0.9609777910479709,3.599085569381714,2,3,0
199,199,0.21239999999950498,354,-151.60000000000002,0.9607855954897613,3.938025951385498,1,3,1
200,200,0.20879999999951337,348,-142.2,0.9605934383706634,3.790642499923706,2,0,1
201,201,0.20879999999951337,348,-138.6,0.9604013196829893,3.753096103668213,2,0,1
202,202,0.20699999999951757,345,-122.60000000000001,0.9602092394190527,3.9570484161376953,1,2,1
203,203,0.20879999999951337,348,-140.70000000000002,0.9600171975711689,4.0717267990112305,4,2,1
204,204,0.20699999999951757,345,-159.5,0.9598251941316547,4.250107765197754,1,0,1
205,205,0.20879999999951337,348,-133.3,0.9596332290928283,4.100295066833496,4,2,1
206,206,0.20699999999951757,345,-142.0,0.9594413024470098,4.248510837554932,3,0,1
207,207,0.20699999999951757,345,-152.7,0.9592494141865204,3.541339159011841,3,0,1
208,208,0.20879999999951337,348,-137.20000000000002,0.9590575643036832,3.8904104232788086,5,2,1
209,209,0.20699999999951757,345,-137.10000000000002,0.9588657527908224,3.894733190536499,3,2,1
210,210,0.20879999999951337,348,-135.39999999999998,0.9586739796402642,3.6922340393066406,2,2,1
211,211,0.20699999999951757,345,-169.3,0.9584822448443362,3.9575610160827637,4,0,0
212,212,0.20879999999951337,348,-159.79999999999998,0.9582905483953673,4.212334156036377,2,2,1
213,213,0.20879999999951337,348,-146.8,0.9580988902856883,4.172906875610352,1,1,1
214,214,0.20699999999951757,345,-144.7,0.9579072705076311,3.989715576171875,0,0,1
215,215,0.20519999999952176,342,-151.5,0.9577156890535297,3.2059128284454346,1,1,1
216,216,0.20699999999951757,345,-182.7,0.957524145915719,3.851630687713623,2,0,0
217,217,0.21239999999950498,354,-136.0,0.9573326410865358,4.036757469177246,3,0,1
218,218,0.20879999999951337,348,-178.79999999999998,0.9571411745583185,4.120738506317139,1,1,0
219,219,0.20699999999951757,345,-125.6,0.9569497463234068,3.8483080863952637,4,2,1
220,220,0.20879999999951337,348,-121.6,0.9567583563741421,3.569765567779541,4,1,1
221,221,0.21059999999950918,351,-139.9,0.9565670047028673,3.9520254135131836,3,1,1
222,222,0.2141999999995008,357,-149.39999999999998,0.9563756913019267,3.750445604324341,3,1,1
223,223,0.20879999999951337,348,-120.3,0.9561844161636663,3.481370210647583,1,4,1
224,224,0.20879999999951337,348,-137.89999999999998,0.9559931792804336,4.095063209533691,4,0,1
225,225,0.20699999999951757,345,-150.1,0.9558019806445776,3.838953971862793,2,1,1
226,226,0.20879999999951337,348,-139.4,0.9556108202484487,3.5087246894836426,0,1,1
227,227,0.20699999999951757,345,-112.6,0.955419698084399,3.689552068710327,4,0,1
228,228,0.20879999999951337,348,-143.29999999999998,0.9552286141447821,3.8189444541931152,2,1,1
229,229,0.20699999999951757,345,-144.6,0.9550375684219532,3.839160680770874,2,0,1
230,230,0.20879999999951337,348,-182.0,0.9548465609082688,3.6982269287109375,4,1,0
231,231,0.20879999999951337,348,-116.4,0.9546555915960871,4.315394401550293,2,3,1
232,232,0.20699999999951757,345,-135.8,0.9544646604777679,3.863661289215088,3,1,1
233,233,0.20699999999951757,345,-153.1,0.9542737675456724,4.254842281341553,3,2,1
234,234,0.20699999999951757,345,-127.2,0.9540829127921633,3.550570011138916,2,1,1
235,235,0.20879999999951337,348,-115.8,0.9538920962096049,4.202511787414551,2,3,1
236,236,0.20699999999951757,345,-133.9,0.953701317790363,3.6452250480651855,4,2,1
237,237,0.20879999999951337,348,-129.10000000000002,0.953510577526805,3.880643129348755,4,1,1
238,238,0.20879999999951337,348,-146.3,0.9533198754112997,3.967709541320801,1,0,1
239,239,0.21059999999950918,351,-158.9,0.9531292114362174,4.1436662673950195,2,1,1
240,240,0.20699999999951757,345,-170.7,0.9529385855939302,3.972527027130127,1,1,1
241,241,0.20879999999951337,348,-139.8,0.9527479978768114,4.022936820983887,2,1,1
242,242,0.20519999999952176,342,-149.70000000000002,0.9525574482772361,4.0739593505859375,2,1,1
243,243,0.20879999999951337,348,-160.2,0.9523669367875807,3.9741995334625244,2,2,1
244,244,0.20879999999951337,348,-180.2,0.9521764634002232,3.6260857582092285,0,0,1
245,245,0.21059999999950918,351,-136.9,0.9519860281075432,4.051445960998535,2,1,1
246,246,0.20699999999951757,345,-129.70000000000002,0.9517956309019217,4.151788234710693,3,3,1
247,247,0.21059999999950918,351,-178.8,0.9516052717757413,3.8289825916290283,4,0,1
248,248,0.20699999999951757,345,-121.1,0.9514149507213862,3.94038462638855,3,1,1
249,249,0.20699999999951757,345,-156.5,0.9512246677312419,4.442360877990723,2,2,1
250,250,0.20879999999951337,348,-173.7,0.9510344227976957,4.139013290405273,2,0,0
251,251,0.20699999999951757,345,-134.4,0.9508442159131362,3.5163848400115967,1,1,1
252,252,0.20879999999951337,348,-161.60000000000002,0.9506540470699536,4.061052322387695,2,0,1
253,253,0.20519999999952176,342,-124.30000000000001,0.9504639162605396,4.122922897338867,3,2,1
254,254,0.20699999999951757,345,-110.19999999999999,0.9502738234772875,3.890042781829834,4,1,1
255,255,0.20879999999951337,348,-139.0,0.950083768712592,4.383972644805908,2,1,1
256,256,0.20879999999951337,348,-121.40000000000002,0.9498937519588495,3.8878769874572754,5,0,1
257,257,0.20879999999951337,348,-139.7,0.9497037732084578,3.9882829189300537,2,0,1
258,258,0.20879999999951337,348,-169.0,0.9495138324538162,3.752382755279541,2,2,0
259,259,0.20699999999951757,345,-158.7,0.9493239296873254,4.180177688598633,0,3,1
260,260,0.20879999999951337,348,-141.1,0.949134064901388,3.269470453262329,3,0,1
261,261,0.20699999999951757,345,-166.6,0.9489442380884077,4.116418838500977,2,1,1
262,262,0.21059999999950918,351,-171.6,0.94875444924079,3.688276767730713,1,0,1
263,263,0.20879999999951337,348,-184.89999999999998,0.9485646983509418,3.504513740539551,3,1,0
264,264,0.20879999999951337,348,-146.1,0.9483749854112716,3.680039405822754,2,0,1
265,265,0.20879999999951337,348,-163.1,0.9481853104141894,4.019733428955078,3,0,1
266,266,0.20699999999951757,345,-165.29999999999998,0.9479956733521065,4.232980728149414,2,1,0
267,267,0.20699999999951757,345,-145.2,0.9478060742174361,4.041452884674072,3,1,1
268,268,0.20879999999951337,348,-148.8,0.9476165130025926,3.7733154296875,1,2,1
269,269,0.20879999999951337,348,-141.2,0.9474269896999922,3.8139801025390625,1,3,1
270,270,0.20699999999951757,345,-145.70000000000002,0.9472375043020522,3.8422961235046387,2,0,1
271,271,0.20699999999951757,345,-124.5,0.9470480568011919,3.962728500366211,2,1,1
272,272,0.21059999999950918,351,-153.7,0.9468586471898316,2.96506667137146,5,1,1
273,273,0.20519999999952176,342,-147.4,0.9466692754603937,3.904801368713379,1,3,1
274,274,0.20699999999951757,345,-113.3,0.9464799416053017,3.873173236846924,1,2,1
275,275,0.20519999999952176,342,-132.5,0.9462906456169806,4.135359764099121,3,2,1
276,276,0.20879999999951337,348,-118.6,0.9461013874878572,4.039041519165039,5,1,1
277,277,0.20699999999951757,345,-140.00000000000003,0.9459121672103596,3.9554553031921387,3,1,1
278,278,0.20699999999951757,345,-145.4,0.9457229847769176,3.9363608360290527,2,1,1
279,279,0.20699999999951757,345,-102.60000000000001,0.9455338401799622,3.8211541175842285,2,3,1
280,280,0.20519999999952176,342,-147.2,0.9453447334119263,3.634418487548828,3,2,1
281,281,0.20699999999951757,345,-170.4,0.9451556644652439,4.015661716461182,1,1,0
282,282,0.20699999999951757,345,-140.00000000000003,0.9449666333323509,4.046062469482422,7,0,1
283,283,0.20699999999951757,345,-131.20000000000002,0.9447776400056844,3.966494560241699,3,2,1
284,284,0.20699999999951757,345,-136.2,0.9445886844776833,3.6401686668395996,3,0,1
285,285,0.20699999999951757,345,-170.89999999999998,0.9443997667407877,3.93235182762146,0,2,1
286,286,0.20699999999951757,345,-135.8,0.9442108867874396,3.4822943210601807,2,1,1
287,287,0.20879999999951337,348,-117.20000000000002,0.9440220446100821,3.389075756072998,2,1,1
288,288,0.20699999999951757,345,-145.39999999999998,0.9438332402011601,3.7108349800109863,1,1,1
289,289,0.20879999999951337,348,-142.29999999999998,0.9436444735531199,3.642183542251587,4,0,1
290,290,0.20699999999951757,345,-145.3,0.9434557446584093,3.8789474964141846,3,0,1
291,291,0.21059999999950918,351,-221.0,0.9432670535094777,3.6903767585754395,0,0,0
292,292,0.20879999999951337,348,-149.29999999999998,0.9430784000987759,4.2281389236450195,2,0,1
293,293,0.20699999999951757,345,-158.6,0.9428897844187561,4.380300521850586,1,0,1
294,294,0.20699999999951757,345,-170.10000000000002,0.9427012064618724,3.8953773975372314,1,1,1
295,295,0.20699999999951757,345,-140.60000000000002,0.94251266622058,4.133344650268555,2,0,1
296,296,0.20699999999951757,345,-155.7,0.942324163687336,3.8139772415161133,3,2,1
297,297,0.21059999999950918,351,-146.6,0.9421356988545985,4.064644813537598,2,1,1
298,298,0.20879999999951337,348,-130.3,0.9419472717148276,4.068105697631836,2,1,1
299,299,0.20879999999951337,348,-135.5,0.9417588822604847,4.41306209564209,0,1,1
300,300,0.20879999999951337,348,-150.0,0.9415705304840326,3.785461664199829,0,1,1
301,301,0.20879999999951337,348,-164.0,0.9413822163779358,3.8968160152435303,2,0,1
302,302,0.20699999999951757,345,-151.70000000000002,0.9411939399346603,3.757935047149658,3,1,1
303,303,0.20699999999951757,345,-156.70000000000002,0.9410057011466734,3.665170669555664,1,2,1
304,304,0.20879999999951337,348,-128.1,0.940817500006444,3.574270486831665,2,3,1
305,305,0.21059999999950918,351,-140.6,0.9406293365064428,3.9279608726501465,1,1,1
306,306,0.20699999999951757,345,-175.79999999999998,0.9404412106391415,4.113682746887207,2,1,1
307,307,0.2124000000015016,354,-124.70000000000002,0.9402531223970138,3.775334119796753,2,0,1
308,308,0.20520000000195182,342,-180.3,0.9400650717725344,3.928058624267578,2,1,0
309,309,0.20700000000196894,345,-168.0,0.93987705875818,3.8381102085113525,1,0,1
310,310,0.20700000000196894,345,-135.8,0.9396890833464283,3.6963682174682617,2,1,1
311,311,0.20880000000198606,348,-129.0,0.939501145529759,3.9277188777923584,4,0,1
